sa1,pop
1108916,345
1108917,394
1108918,256
1108919,358
1108920,208
1108921,337
1108922,347
1108923,523
1108924,533
1108925,269
1108926,414
1108927,0
1108928,357
1108929,393
1108930,360
1108931,244
1108932,448
1108933,405
1108934,404
1108935,435
1108936,66
1108937,208
1108938,11
1108939,334
1108940,330
1108941,286
1108942,11
1108943,430
1108944,381
1108945,334
1108946,644
1108947,395
1108948,469
1108949,380
1108950,431
1108951,617
1108952,137
1108953,0
1108954,363
1108955,292
1108956,316
1109001,345
1109002,0
1109003,314
1109004,232
1109005,144
1109006,440
1109007,373
1109008,417
1109009,339
1109010,338
1109011,284
1109012,200
1109013,464
1109014,288
1109015,499
1109101,269
1109102,424
1109103,359
1109105,401
1109106,356
1109107,578
1109108,329
1109109,410
1109110,332
1109111,477
1109113,489
1109115,247
1109116,273
1109117,0
1109118,302
1109121,334
1109122,521
1109123,553
1109124,566
1109125,295
1109126,476
1109127,450
1109128,355
1109129,96
1109130,507
1109131,269
1109132,611
1109133,385
1109134,221
1109135,282
1109136,305
1109137,0
1109138,356
1109139,274
1109140,25
1109141,389
1109201,556
1109202,410
1109203,150
1109204,429
1109205,240
1109207,468
1109208,382
1109209,349
1109210,160
1109211,293
1109212,271
1109213,294
1109301,83
1109302,352
1109303,326
1109304,456
1109305,319
1109306,277
1109307,311
1109308,288
1109309,462
1109310,420
1109311,372
1109312,161
1109313,393
1109315,0
1109316,0
1109317,440
1109401,332
1109402,260
1109403,406
1109404,240
1109405,156
1109406,258
1109407,217
1109408,202
1109409,223
1109410,388
1109411,395
1109412,342
1109413,252
1109414,437
1109501,282
1109502,253
1109503,604
1109504,294
1109505,509
1109506,188
1109507,204
1109508,519
1109509,242
1109510,352
1109511,499
1109512,257
1109513,548
1109514,228
1109515,0
1109601,248
1109603,102
1109604,157
1109605,174
1109606,168
1109607,230
1109608,60
1109610,294
1109611,314
1109612,308
1109613,232
1109614,315
1109615,540
1109616,311
1109617,178
1109618,367
1109619,153
1109620,292
1109621,404
1109622,405
1109623,376
1109624,434
1109625,0
1109626,0
1109627,350
1109701,239
1109702,193
1109703,311
1109704,278
1109705,402
1109706,421
1109707,237
1109708,239
1109709,289
1109710,60
1109711,200
1109712,325
1109713,434
1109714,414
1109715,339
1109716,270
1109717,391
1109718,335
1109719,514
1109720,333
1109721,381
1109722,331
1109723,372
1109724,522
1109725,453
1109726,231
1109727,216
1109728,375
1109729,394
1109730,433
1109731,214
1109732,154
1109733,321
1109734,453
1109735,337
1109736,236
1109737,383
1109738,473
1109739,323
1109740,455
1109741,302
1109742,461
1109743,329
1109744,435
1109745,430
1109746,395
1109747,525
1109748,271
1109749,367
1109750,370
1109751,431
1109752,116
1109801,45
1109802,414
1109803,269
1109804,305
1109805,167
1109806,205
1109807,357
1109808,186
1109809,229
1109810,199
1109811,136
1109901,231
1109902,388
1109903,450
1109904,537
1109905,280
1109906,236
1109907,249
1109908,294
1109909,164
1109910,257
1109911,156
1109912,252
1109913,285
1109914,260
1109915,204
1109916,567
1109917,159
1109918,93
1109919,263
1109920,370
1109921,297
1109922,179
1109923,305
1109924,318
1109925,179
1109926,268
1109927,125
1109928,371
1109929,218
1110001,442
1110002,286
1110003,257
1110004,402
1110005,477
1110006,606
1110007,363
1110008,282
1110009,379
1110010,209
1110011,446
1110012,260
1110013,310
1110014,326
1110016,442
1110017,544
1110018,491
1110019,317
1110020,411
1110021,136
1110022,481
1110023,252
1110024,401
1110025,399
1110026,447
1110027,480
1110028,452
1110029,90
1110101,459
1110102,551
1110103,485
1110105,614
1110106,241
1110107,564
1110108,372
1110109,347
1110110,357
1110111,338
1110112,378
1110113,328
1110114,332
1110115,495
1110116,236
1110117,416
1110118,551
1110119,571
1110120,505
1110121,645
1110122,274
1110123,529
1110124,703
1110125,389
1110126,263
1110127,423
1110128,511
1110129,473
1110130,436
1110132,459
1110133,275
1110134,638
1110135,402
1110136,440
1110137,155
1110138,674
1110139,298
1110140,19
1110141,802
1110201,422
1110202,349
1110203,287
1110204,422
1110205,693
1110206,324
1110208,346
1110209,382
1110210,421
1110212,1214
1110213,540
1110214,437
1110215,847
1110216,1013
1110217,171
1110219,77
1110220,328
1110221,9
1110222,435
1110223,4
1110224,53
1110301,267
1110302,275
1110303,405
1110304,330
1110305,264
1110306,302
1110307,424
1110308,221
1110309,255
1110310,293
1110311,608
1110312,247
1110313,255
1110314,238
1110315,177
1110316,417
1110317,456
1110318,197
1110401,461
1110402,509
1110403,203
1110404,221
1110405,275
1110406,295
1110407,287
1110408,143
1110409,400
1110410,303
1110411,353
1110412,298
1110413,271
1110414,4
1110415,90
1110416,252
1110501,290
1110502,341
1110503,312
1110504,464
1110506,306
1110507,292
1110508,356
1110509,561
1110510,284
1110511,182
1110512,474
1110513,440
1110514,156
1110515,666
1110516,303
1110517,494
1110518,150
1110519,341
1110520,126
1110601,81
1110602,79
1110603,59
1110604,146
1110605,421
1110606,443
1110607,422
1110608,296
1110609,469
1110610,229
1110611,365
1110612,292
1110613,122
1110614,479
1110615,539
1110616,970
1110617,480
1110618,520
1110619,439
1110620,278
1110621,374
1110622,305
1110623,616
1110624,394
1110701,674
1110702,556
1110703,366
1110704,388
1110705,366
1110706,318
1110707,336
1110708,328
1110709,303
1110710,249
1110712,440
1110713,267
1110714,620
1110715,620
1110716,702
1110717,229
1110718,264
1110719,232
1110720,474
1110722,390
1110723,715
1110724,421
1110725,489
1110726,365
1110801,575
1110803,819
1110804,847
1110805,620
1110806,316
1110807,510
1110808,428
1110809,244
1110810,410
1110811,441
1110812,450
1110813,510
1110814,158
1110815,263
1110816,444
1110817,408
1110818,267
1110819,421
1110820,457
1110821,312
1110822,572
1110823,201
1110824,191
1110825,693
1110826,185
1110827,84
1110828,112
1110829,418
1110830,727
1110831,217
1110832,338
1110833,334
1110834,432
1110835,206
1110836,575
1110837,630
1110838,331
1110839,338
1110840,333
1110841,388
1110842,327
1110843,368
1110844,388
1110845,505
1110847,651
1110848,233
1110849,486
1110850,402
1110851,385
1110852,283
1110853,433
1110854,236
1110855,356
1110856,625
1110857,94
1110901,345
1110902,297
1110903,383
1110904,286
1110905,355
1110906,415
1110907,269
1110908,497
1110909,491
1110910,415
1110911,261
1110912,351
1110913,200
1110914,446
1110915,328
1110916,482
1110917,266
1110918,293
1110919,311
1110920,414
1110921,226
1110922,409
1110923,188
1111001,228
1111002,582
1111003,330
1111004,255
1111005,290
1111006,292
1111007,530
1111008,208
1111009,359
1111010,220
1111011,590
1111012,385
1111013,248
1111014,285
1111015,230
1111016,241
1111017,248
1111018,239
1111019,315
1111020,382
1111021,436
1111022,307
1111023,326
1111024,309
1111025,235
1111026,284
1111027,612
1111101,462
1111102,267
1111103,261
1111104,240
1111105,378
1111106,317
1111107,229
1111108,435
1111109,305
1111110,440
1111111,573
1111112,402
1111113,552
1111114,450
1111115,566
1111116,606
1111117,320
1111118,253
1111119,478
1111121,301
1111122,267
1111123,428
1111124,462
1111125,485
1111126,560
1111127,504
1111128,487
1111129,398
1111130,571
1111131,318
1111132,334
1111133,341
1111134,341
1111135,280
1111136,322
1111137,0
1111138,231
1111139,0
1111140,444
1111141,264
1111142,16
1111143,241
1111144,272
1111145,905
1111146,0
1111147,563
1111148,373
1111149,375
1111201,335
1111202,355
1111203,516
1111204,308
1111205,274
1111206,295
1111207,319
1111208,230
1111209,479
1111210,686
1111211,156
1111212,924
1111213,403
1111214,446
1111215,259
1111216,277
1111217,305
1111218,323
1111219,389
1111220,137
1111221,256
1111222,338
1111223,223
1111224,400
1111225,271
1111226,306
1111227,447
1111228,224
1111229,297
1111230,485
1111231,459
1111232,253
1111233,446
1111234,287
1111235,419
1111237,356
1111238,297
1111240,355
1111241,177
1111242,407
1111244,447
1111245,225
1111246,338
1111247,327
1111248,421
1111249,249
1111301,233
1111302,430
1111303,161
1111304,433
1111305,357
1111306,289
1111307,180
1111308,157
1111309,464
1111310,213
1111311,391
1111312,519
1111313,324
1111314,507
1111315,263
1111401,284
1111402,527
1111403,218
1111404,508
1111405,678
1111406,142
1111408,383
1111409,255
1111410,554
1111411,358
1111412,347
1111413,1056
1111414,1294
1111501,438
1111502,400
1111503,314
1111504,245
1111505,531
1111506,493
1111507,354
1111508,518
1111509,585
1111510,294
1111511,436
1111512,387
1111513,401
1111514,565
1111515,523
1111516,412
1111517,622
1111518,241
1111519,413
1111520,501
1111521,178
1111524,277
1111525,288
1111526,574
1111527,549
1111528,383
1111529,565
1111530,380
1111531,345
1111532,327
1111533,559
1111534,301
1111535,435
1111536,372
1111537,251
1111538,954
1111539,445
1111541,518
1111542,334
1111543,596
1111544,377
1111545,349
1111546,454
1111547,493
1111548,259
1111549,170
1111550,344
1111551,309
1111552,410
1111553,382
1111554,498
1111555,519
1111556,514
1111557,325
1111558,337
1111559,369
1111561,457
1111562,0
1111563,189
1111564,51
1111565,696
1111566,403
1111567,294
1111568,355
1111569,359
1111570,474
1111571,307
1111572,293
1111573,127
1111601,495
1111602,448
1111603,261
1111604,588
1111605,472
1111606,1022
1111607,183
1111608,355
1111609,268
1111610,461
1111611,256
1111612,945
1111613,383
1111614,490
1111615,465
1111616,519
1111701,244
1111702,459
1111704,393
1111705,356
1111706,321
1111707,177
1111708,525
1111709,249
1111710,403
1111711,514
1111712,734
1111713,496
1111715,304
1111716,519
1111717,426
1111718,523
1111719,545
1111720,354
1111721,402
1111722,451
1111723,646
1111724,650
1111725,459
1111726,228
1111727,249
1111728,235
1111730,214
1111731,445
1111732,721
1111733,432
1111734,341
1111735,284
1111736,515
1111737,494
1111738,478
1111739,1516
1111740,282
1111741,325
1111742,279
1111743,392
1111744,20
1111745,2525
1111746,691
1111747,290
1111748,209
1111749,541
1111750,677
1111801,538
1111802,349
1111803,323
1111804,496
1111805,468
1111806,484
1111807,421
1111808,420
1111809,297
1111810,449
1111811,314
1111812,498
1111813,209
1111814,187
1111815,0
1111816,560
1111817,336
1111819,513
1111820,276
1111821,489
1111822,506
1111823,832
1111824,1038
1111901,275
1111902,400
1111903,569
1111904,352
1111906,265
1111907,128
1111908,0
1111909,234
1111910,279
1111911,219
1111912,281
1111913,417
1111914,378
1111915,535
1111916,391
1111917,0
1111918,305
1111919,0
1111920,709
1112001,9
1112002,346
1112003,295
1112004,445
1112005,15
1112006,610
1112007,232
1112008,532
1112009,791
1112010,602
1112011,267
1112012,339
1112013,408
1112014,489
1112015,225
1112016,567
1112017,0
1112018,515
1112101,632
1112102,445
1112103,356
1112104,284
1112105,303
1112106,412
1112107,238
1112108,503
1112109,388
1112110,261
1112111,0
1112112,0
1112113,8
1112114,10
1112115,512
1112116,397
1112117,40
1112118,386
1112119,476
1112120,250
1112121,106
1112122,322
1112123,507
1112124,419
1112125,370
1112126,251
1112127,479
1112128,386
1112129,278
1112130,339
1112131,583
1112133,368
1112134,685
1112135,547
1112136,429
1112137,473
1112138,641
1112139,325
1112140,305
1112141,448
1112142,368
1112143,536
1112144,307
1112145,517
1112146,468
1112147,308
1112148,478
1112149,517
1112150,274
1112151,503
1112152,298
1112153,333
1112154,412
1112155,326
1112156,343
1112157,395
1112158,486
1112201,639
1112202,282
1112203,8
1112204,325
1112205,435
1112206,375
1112207,392
1112208,311
1112209,460
1112210,616
1112211,344
1112212,560
1112213,226
1112214,327
1112215,441
1112216,353
1112217,784
1112218,357
1112219,399
1112220,331
1112221,578
1112222,450
1112223,517
1112224,314
1112225,447
1112226,608
1112227,658
1112228,518
1112229,567
1112230,508
1112231,231
1112232,8
1112233,193
1112234,262
1112301,261
1112302,284
1112303,413
1112304,420
1112305,543
1112306,191
1112307,246
1112308,424
1112309,347
1112310,553
1112311,350
1112312,324
1112313,430
1112314,364
1112315,268
1112401,429
1112402,246
1112403,476
1112404,379
1112405,587
1112406,324
1112407,242
1112408,360
1112409,259
1112410,447
1112411,517
1112412,285
1112413,404
1112414,87
1112415,0
1112416,0
1112501,220
1112502,537
1112503,366
1112504,750
1112505,0
1112506,566
1112507,558
1112508,0
1112509,203
1112510,332
1112511,478
1112512,306
1112513,562
1112514,114
1112515,369
1112516,369
1112517,356
1112518,563
1112519,341
1112520,332
1112521,546
1112522,378
1112523,350
1112524,500
1112525,491
1112526,318
1112527,598
1112528,477
1112529,341
1112530,549
1112531,335
1112532,278
1112533,0
1112534,203
1112535,345
1112536,255
1112537,376
1112601,152
1112602,411
1112603,345
1112604,356
1112605,334
1112606,217
1112607,279
1112608,161
1112609,402
1112610,468
1112611,186
1112612,322
1112613,415
1112614,423
1112615,86
1112616,1105
1112617,475
1112618,316
1112619,169
1112620,352
1112621,388
1112622,390
1112623,369
1112624,316
1112625,315
1112626,217
1112627,408
1112628,193
1112629,280
1112630,756
1112631,813
1112632,185
1112633,216
1112634,252
1112635,0
1112701,420
1112702,267
1112703,475
1112704,0
1112705,216
1112706,456
1112707,218
1112708,322
1112709,363
1112710,599
1112711,267
1112712,407
1112801,498
1112802,437
1112803,386
1112804,527
1112805,343
1112806,531
1112807,235
1112808,350
1112809,534
1112810,668
1112811,483
1112812,420
1112813,400
1112901,393
1112902,548
1112903,552
1112904,409
1112905,251
1112906,296
1112907,298
1112908,344
1112909,325
1112910,356
1112911,205
1112912,286
1112913,337
1112914,250
1112915,238
1112916,491
1112917,328
1112918,254
1112919,164
1112920,359
1112921,410
1112922,474
1112923,726
1113101,305
1113102,332
1113103,325
1113104,259
1113105,526
1113106,320
1113107,369
1113108,309
1113109,505
1113110,204
1113111,403
1113112,257
1113113,371
1113114,1139
1113115,405
1113116,197
1113117,583
1113118,518
1113119,455
1113120,454
1113121,225
1113122,260
1113123,325
1113124,395
1113125,250
1113126,477
1113127,485
1113128,551
1113129,454
1113130,331
1113131,381
1113132,304
1113133,270
1113134,503
1113135,321
1113136,242
1113137,596
1113138,885
1113139,575
1113140,344
1113141,212
